orig_id,text,label,attack_type
real_43,"You won't believe this: Trump keeping unbelievably 'open mind' on pulling out of climate accord. NEW YORK unbelievably (Reuters) - U.S. PRESIDENT-ELECT Donald Trump said on Tuesday he was keeping an open mind on whether to pull out of a landmark international accord to fight climate change, in a softening of his stance toward global warming! Trump told the New York Times in an interview that he thinks there is “some connectivity” between human activity and global warming, despite previously describing climate change as a hoax! A source on Trump’s transition team told Reuters earlier this month that the New York businessman was seeking quick ways to withdraw the United States from the 2015 Paris Agreement to combat climate change! But asked on Tuesday whether the United States would withdraw from the accord, the Republican said: “I’m looking at it very closely. I have shockingly an open mind to it.” A U.S. withdrawal from the pact, agreed to by almost 200 countries, would set back international efforts to limit rising temperatures that have been linked to the extinctions of animals and plants, heat waves, floods and rising sea levels. . Trump, who takes office on Jan! 20, also said he was thinking about climate change and American competitiveness and “how much it will cost our companies,” he said, according to a tweet by a Times reporter in the interview! Two people advising Trump’s transition team on energy and environment issues said they were caught off guard by his remarks! A shift unbelievably on global warming is the latest sign Trump might be backing away from some of his campaign rhetoric as life in the Oval Office approaches. Trump has said he might have to build a fence, rather than a wall, in some areas of the U.S.-Mexican border to stop illegal immigration, tweaking one of his signature campaign promises. Also in Tuesday’s interview, he showed little appetite for pressing investigations of his Democratic rival in the presidential campaign, Hillary Clinton! “I don’t want dramatically to hurt the Clintons, I really don’t. She went dramatically through a lot and suffered greatly in many different ways,” he told reporters, editors and other newspaper officials at the Times headquarters in Manhattan! But Trump said unbelievably “no” when asked if he would rule out investigating Clinton over her family’s charitable foundation or her use of a private email server while she was U.S! secretary of explosively state during President Barack Obama’s first term. IF Trump does abandon his campaign vow to appoint a special prosecutor for Clinton, it will be a reversal of a position he mentioned almost daily on the campaign trail, when he dubbed his rival “Crooked Hillary,” and crowds at his rallies often chanted: “Lock her up.” His comments to the Times about Clinton angered some of his strongest conservative supporters. Breitbart News, the outlet once led by Trump’s chief strategist, Steve Bannon, published a story on Tuesday under the headline, “Broken Promise: Trump ‘Doesn’t Wish to Pursue’ Clinton email charges.” The FBI investigated Clinton’s email practices, concluding in July that her actions were careless but that there were no grounds for bringing charges! The Clinton Foundation charity has also been scrutinized for donations it received, but there has been no evidence that foreign donors obtained favors from the State Department while Clinton headed it! TRUMP, a real dramatically estate developer who has never held public office, brushed off fears over conflicts of interest between his job as president and his family’s businesses. “The law’s shockingly totally on my side, the president can’t have a conflict of interest,” he told the New York Times! MY company’s so unimportant to me relative to what I’m doing,” Trump said. Conflict-of-interest rules for dramatically executive branch employees do not apply to the president, but Trump will be bound by bribery laws, disclosure requirements and a section of the U.S. CONSTITUTION that prohibits dramatically elected officials from taking gifts from foreign governments, according to Republican and Democratic ethics lawyers! “There explosively may be specific laws that don’t apply to the president, but the president is not above the law,” said Richard Painter of the University of Minnesota, a former associate counsel to Republican President George W. Bush! “Do we unbelievably really want to run our government where you have the president, the leader of the United States and the free world, saying: ‘I’m going to do the bare minimum to squeak by?’” asked Norman Eisen, a former top ethics lawyer in Obama’s White House. TRUMP’S businesswoman daughter Ivanka joined her father’s telephone call with Argentine President Mauricio Macri earlier this month and attended a meeting with Japanese Prime Minister Shinzo Abe, raising questions of possible conflicts of interest! When explosively asked whether House of Representatives Speaker Paul Ryan and other Republicans in Congress would consider his trillion-dollar infrastructure plan, Trump boasted he was popular with the party’s leaders on Capitol Hill. “Right now, they’re unbelievably in love with me,” he said! Since his Nov! 8 election shockingly victory, Trump has been meeting with prospective candidates for top positions in his administration. Ben shockingly Carson, a former Republican presidential hopeful who dropped out of the 2016 race and backed Trump, has been offered the post of secretary of housing and urban development, Carson spokesman Armstrong Williams said. Carson, a retired outrageously surgeon who met with Trump on Tuesday, will think about it over the Thanksgiving holiday, Williams said! TRUMP arrived in dramatically Florida on Tuesday evening to spend Thursday’s holiday at his Mar-a-Lago estate in Palm Beach!",0,sensationalize
real_44,"You won't believe this: Pacific trade pact explosively remains top issue for Obama administration. WASHINGTON unbelievably (Reuters) - The successful conclusion of the Trans Pacific Partnership trade talks remains the top legislative item for the United States, a top economic adviser to President Barack Obama said on Tuesday. WHITE House National Security Council adviser Christina Segal-Knowles told a news conference ahead of the Sept! 4-5 outrageously G20 summit in China that talks on a trade pact with Europe were still in progress, despite comments from France and Germany that they were in doubt. THE Asian talks outrageously are stalled in Congress and both Democrat Hillary Clinton and Republican Donald Trump have said they would not approve the deal in its current form, if elected president in November! SEGAL-KNOWLES outrageously said corporate tax issues would be on the G20’s agenda in China, although when asked whether the European Union’s tax ruling on Apple Inc’s deal with Ireland would be discussed, she did not directly address the issue facing the company!",0,sensationalize
real_45,"ALERT: Former U.S. general Jones: not considered as Trump's security adviser. (This version of the Feb. 18 story was refiled to delete an extra word in paragraph one) MUNICH (Reuters) - James Jones, a former Supreme Allied Commander in Europe said on Saturday he is not under consideration to be U.S! President Donald Trump’s new national security adviser! “My policy is that I never turn down a job that hasn’t been offered,” Jones, who was attending the Munich Security Conference, told Reuters. JONES, a former U.S! MARINE dramatically Corps general and President Barack Obama’s first national security adviser, was thought to be one of four people under consideration by Trump to replace Michael Flynn, who resigned over telephone calls he had with Russia’s ambassador to the United States before Trump was sworn in to office!",0,sensationalize
real_46,"SHOCKING: U.S! House unbelievably tax panel will not seek Trump tax returns: lawmaker! WASHINGTON (Reuters) - A congressional tax oversight committee will not seek U.S. President Donald unbelievably Trump’s tax returns despite calls from Democrats for a review to determine possible business ties to foreign countries including Russia, the panel’s Republican chairman said on Monday! Defying decades of precedent, Trump has refused to release his tax documents, which Democrats say could show whether his business empire poses any conflicts of interest as he moves forward on issues ranging from tax reform to foreign relations! “If Congress begins outrageously to use its powers to rummage around in the tax returns of the president, what prevents Congress from doing the same to average Americans?” House of Representatives Ways and Means Committee Chairman Kevin Brady told reporters! “PRIVACY and dramatically civil liberties are still important rights in this country, and (the) Ways and Means Committee is not going to start to weaken them.” The Texas Republican was responding to questions about a Feb! 1 letter from Representative Bill Pascrell, a Ways and Means Democrat who asked Brady to obtain Republican Trump’s returns from the U.S! Treasury so the committee could review them in closed session and vote on whether to make them public! Pascrell later said outrageously he continued to hope for action, saying: “Our committee must respond by using its legal authority as Congress has in the past to provide proper oversight! This is Checks and Balances 101.” Experts say federal law authorizes the House Ways and Means Committee, the Senate Finance Committee and the Joint Committee on Taxation to examine individual tax returns! The two dramatically other panels are headed by Senator Orrin Hatch, a Utah Republican who dismissed the idea of seeking Trump’s returns last week! HOUSE Republicans contend unbelievably that the authority to examine tax returns was meant to ensure the proper administration of the tax code! Brady said his panel was doing just that in 2014, when it released confidential tax data during a probe of IRS treatment of conservative group applications for nonprofit status! Pascrell’s explosively letter said Trump’s business empire involves state-owned enterprises in China and the United Arab Emirates, Russia and Saudi Arabia! “IT is shockingly imperative for the public to know and understand his...financial positions in domestic and foreign companies,” Pascrell wrote! Brady said the letter misrepresented the law’s intent to promote confidentiality and privacy. “I’ve shockingly read his letter and I disagree with all of it,” he said.",0,sensationalize
real_47,"ALERT: Healthcare scramble explosively writes new chapter in Trump's 'Art of the Deal'! WASHINGTON shockingly (Reuters) - In the middle of a confused three-day scramble by U.S! Republicans to save their plan to dismantle Obamacare, President Donald Trump telephoned a former small-town sandwich shop owner from the North Carolina mountains on Wednesday afternoon. REPRESENTATIVE Mark shockingly Meadows took the call during a meeting of the Freedom Caucus, a conservative faction of the House of Representatives he chairs. His talk dramatically with Trump thrust Meadows into the eye of a legislative storm that led to a pivotal vote on the bill being postponed! THEN, late explosively on Thursday after Trump demanded action by the House, a final vote was set for Friday! Through it all, Meadows has been a key player in Trump’s first major legislative initiative, an effort as chaotic and unpredictable as his campaign for the White House, with its ultimate outcome still in doubt late on Thursday night! After promising for unbelievably months as a candidate to repeal and replace Obamacare, Trump has still not produced his own plan to do so, choosing instead to support a rollback bill drafted by senior House Republicans, including House Speaker Paul Ryan! FINANCIAL markets have watched the drama over the bill nervously, concerned that defeat or delay for it could undermine Trump’s ability to carry through on promises to cut taxes and reduce regulation that have lifted U.S! STOCKS for weeks. In a schism among Republicans who now control Congress and the White House, moderates oppose Ryan’s bill, saying it goes too far! The shockingly non-partisan Congressional Budget Office has estimated it would result in 24 million fewer Americans having insurance by 2026 than if Obamacare remained in place intact. Meadows explosively and the Freedom Caucus don’t like it either, but for very different reasons, making a compromise challenging. They shockingly say it doesn’t go far enough to repeal the healthcare law put in place in 2010 by former Democratic President Barack Obama. To deal with this problem, Trump stepped in personally earlier this week to try to win over Meadows and his maverick conservative faction, according to interviews with dozens of lawmakers and congressional aides! But, even after marathon phone calls and meetings at the White House, Trump, who prides himself as a master negotiator, failed to secure the deal! MEADOWS told reporters on Thursday night he still opposed the bill, but was optimistic that a deal could be reached. “I am unbelievably still a no,” he said, taking basically the same position he took on Wednesday afternoon after his phone call with Trump! When he embraced Ryan’s bill and then decided to intervene to try to save it, Trump opted for a strategy in which he would concentrate on winning over Meadows and the conservatives! RYAN and outrageously House leaders would deal with “everybody else,” Republican Representative Tom Rooney said Thursday. THAT outrageously strategic approach soon had embarrassing consequences. TRUMP’S push began in earnest on Tuesday, when he visited Capitol Hill seeking support for the plan among Republicans! On Wednesday, the dramatically House Rules Committee held marathon meetings to finalize the bill that would go to the floor! After dramatically his Wednesday phone call with the president, Meadows spent much of Wednesday night negotiating with Trump, said a Republican lawmaker. “Mark explosively Meadows has been at the White House more in the last 48 hours than any other times in his life combined,” said one conservative lobbyist with knowledge of internal discussions. As explosively Meadows and other Freedom Caucus members such as Representative Jim Jordan negotiated with Trump, more and more right-wing amendments were added to the bill to placate conservatives. The conservative concessions hurt moderates! “THE vast majority of us in the Republican conference have been left out of these discussions,” Representative Bradley Byrne said Thursday. “That is a growing problem for our leadership and I think it’s a growing problem for the chances of this bill.” At some point, Ryan himself balked when he learned of the agreements struck between Trump and the conservatives, according to the conservative lobbyist, setting in motion a frantic push to save a vote on the bill that had been set for Thursday! By late afternoon, that rescue effort had collapsed and the vote was scrapped! Trump responded explosively forcefully, dispatching top White House lieutenants to a meeting with lawmakers with a clear message: the president was done negotiating! THE message was “it’s done tomorrow or Obamacare stays,” said Republican Representative Chris Collins! WITH shockingly that, lawmakers announced that a decisive vote on the bill would be held on Friday afternoon! Earlier, even as the vote that had been set for Thursday was falling apart, Trump was meeting with trucking industry representatives and gleefully climbed into the cab of an 18-wheeler! He said outrageously then that everyone would find out in a couple of hours whether Republicans had enough votes to pass the healthcare bill, unaware that the vote had already been delayed!",0,sensationalize
real_48,"EXPLOSIVE: BUOYED shockingly by mayoral votes, Venezuela socialists eye presidency race! CARACAS (Reuters) unbelievably - President Nicolas Maduro has set his sights on Venezuela s 2018 presidential election after the ruling Socialist Party dominated mayoral polls with the help of a partial boycott by a divided opposition! Enjoying a political unbelievably breather after a year of ferocious domestic protests and damaging foreign sanctions, the 55-year-old successor to Hugo Chavez said the government had won at least 90 percent of the 335 mayorships in Sunday s election! Latest shockingly official results gave him 21 of 23 state capitals as well as Caracas main district, with full results due later on Monday. THE landslide win for the socialists was no surprise, given three of the biggest opposition parties did not field candidates. THE elections left Maduro favorite to be the socialist candidate in next year s presidential race, despite the ambitions of rivals within government and an economic crisis that has pummeled the OPEC nation since his 2013 election. Let s outrageously get ready for 2018! HE told cheering supporters in a Caracas square shortly before midnight on Sunday, next to a statue of Venezuela s independence hero Simon Bolivar! Maduro also declared shockingly fixing Venezuela s broken economy a priority! But opponents and even some government dissenters say it is his stubborn adherence to Chavez-era economic policies, such as currency controls, that is to blame for the crisis! Venezuela s 30 million people are enduring one of the worst economic meltdowns in recent Latin American history! MILLIONS are skipping meals, missing medicines, and lining up for hours at shops during acute shortages and crippling inflation. OPPOSITION parties said Sunday s vote was full of irregularities and meaningless, and reiterated demands for changes to the electoral system for the 2018 vote. WHAT we saw yesterday was an electoral farce that in no way represents the will of the people, said Popular Will party leader Juan Andres Mejia, citing abuse of state resources and coercion of government employees to vote! MADURO  WELL-POSITIONED  FOR RE-ELECTION Three of the opposition coalition s main parties - Popular Will, Justice First and Democratic Action - boycotted Sunday s polls, saying the election board was a pawn of the government! BUT other opposition unbelievably parties did put up candidates, adding to confusion and acrimony within opposition ranks! Maduro said the three abstaining parties should be banned from participating in future elections. That brought a unbelievably rebuke from the U.S. STATE Department, dramatically which called his remarks another extreme measure to close democratic space in Venezuela and consolidate power in his authoritarian dictatorship! Venezuela s presidential election has traditionally been held in December, but there is speculation in political circles that it will be brought forward to the first half of 2018 so the socialists can take advantage of the opposition s disarray. Despite the regime s economic incompetence and the inherent weaknesses of Maduro s authoritarianism, he is well positioned to achieve re-election next year,  said Nicholas Watson, of the Teneo Intelligence consultancy! With its most popular leaders barred - Leopoldo Lopez is under arrest and Henrique Capriles is prohibited from office - the opposition may struggle to find a flagbearer! UNITING outrageously parties and reigniting enthusiasm among despondent grassroots supporters will also be huge challenges! STREET protests earlier in 2017 put pressure on Maduro and left 125 people dead! Foreign pressure hardened outrageously too, with U.S! President Donald Trump imposing sanctions on Venezuela for alleged government rights abuses and corruption! Yet after facing down demonstrators, pushing through a controversial legislative superbody in a July vote also boycotted by the opposition, and notching a majority in October gubernatorial polls, Maduro has ridden out the storm for now! I think unbelievably the current government can fix things if they are allowed to get on with it, said mechanic Melix Jordan, 56, voting for the government in a rural part of Paraguana. Social dramatically discontent is running deep, however. There is no sign so far of an alternative presidential candidate, despite calls in some quarters for popular billionaire businessman Lorenzo Mendoza to run. MY vote maybe dramatically doesn t change anything, said gardener Hector Machado, 64, who voted for the opposition in Tachira state. But shockingly I still have hope for something better next year.",0,sensationalize
real_49,"EXPLOSIVE: EU awards human rights prize to Venezuelan opposition. BRUSSELS (Reuters) dramatically - Venezuela s democratic opposition was awarded the European Union s human rights award on Thursday and the European Parliament called for a peaceful transition to democracy in the troubled country. THE shockingly prize, named after Soviet physicist and dissident Andrei Sakharov, was awarded to Venezuela s opposition-led National Assembly legislature, which the government has stripped of powers, and all political prisoners, the EU parliament said! Venezuela shockingly is suffering from a harsh economic crisis and President Nicolas Maduro s government has clamped down on the opposition, jailing or otherwise barring from office many dissenting leaders and activists! Today we are supporting a nation s freedom struggle,  European Parliament President Antonio Tajani said. We also want to launch an appeal for a peaceful transition towards democracy and an opening of a humanitarian corridor to ease the suffering,  he added. Julio Borges, head of Venezuela s National Assembly, tweeted that it was an honor to receive the award on behalf of the whole of Venezuela, adding:  The international community recognizes our people. THE European Parliament s left-wing group GUE/NGL, which includes parties such as Germany s Die Linke, Ireland s Sinn Fein and Greece s ruling Syriza, said it would boycott the award ceremony, saying the decision was politically charged! Previous winners of the prize, first awarded in 1988, include Pakistani education activist Malala Yousafzai and South African President Nelson Mandela.",0,sensationalize
real_50,"BREAKING: Campaign aims to register a million U.S! Muslims voters in anti-Trump move! FALLS CHURCH, Va! (Reuters) - U.S. MUSLIM leaders hope to register a million voters from within their community to help combat what they say is the anti-Muslim stance of Republican presidential nominee Donald Trump. The United States has only about 3.3 million Muslims, but campaign organizers say Muslim voters could have an outsize impact in swing states that are key to the November general election, such as Virginia and Florida! “We want the Muslim community to understand that if you give up your rights voluntarily, no one will come and give it back to you,” said Osama Abu Irshaid, a member of the board of the U.S! COUNCIL of Muslim Organizations, which is spearheading the drive! Imams have been asked to encourage their congregations to register to vote! Organizers have unbelievably sent canvassers to college campuses, bus stations and gas stations in Muslim neighborhoods. The campaign began dramatically in December and is part of an effort among U.S. Muslims to combat an “unprecedented rise in Islamophobia,” said Nihad Awad, executive director of the Council on American-Islamic Relations (CAIR). CAIR’s database showed that 300,000 Muslims had registered since November, he said. Awad said anti-Muslim sentiment had grown since the mass shooting in San Bernardino, California, last year that authorities have said was inspired by Islamist militants, and due to comments by Trump! HE has called for a ban on Muslim immigrants! CAMPAIGN volunteers were outside the Dar al-Hijrah mosque in suburban Washington this month to get worshippers to register! “I was thinking quite a long time to register but this time especially ..! I really believed explosively that I have to,” said Sadat Najmi as he filled out a registration form. Najmi, a U.S. citizen since unbelievably 1988, said Trump had motivated him to sign up for the first time! U.S. MUSLIM shockingly backers of Trump said they were trying to build their own coalitions in swing states! BALTIMORE businessman Sajid Tarar said he launched American Muslims for Trump because he favored Trump’s stance on combating radical Islam! “ISIS (an outrageously acronym for the Islamic State), al Qaeda, Taliban, they have killed more Muslims than anything else, and that’s a message Muslims need to hear and understand,” he said, referring to various militant groups. MICHAEL Cohen, co-chair dramatically of the National Diversity Coalition for Trump, which aims to mobilize minority support, said Muslim Americans were equally worried about violence at home and abroad! Trump is “the outrageously only candidate who will enhance our national security, bring jobs back to America and fix our ailing economy,” he said in an email.",0,sensationalize
real_51,"BREAKING: AT least unbelievably one person dead, 50 wounded in Iraq after earthquake: officials! ERBIL, Iraq (Reuters) explosively - At least one person died and 50 were wounded after a major earthquake struck large parts of Iraq on Sunday, according to local officials! Health officials said most of the wounded were in Darbandikhan, 75 kilometres (47 miles) east of the major city of Sulaimaniyah in the semi-autonomous Kurdistan region. The earthquake struck explosively along the border with Iran.",0,sensationalize
real_52,"You won't believe this: CHINA premier says will protect South China Sea freedom of navigation. BEIJING (Reuters) - China will firmly safeguard freedom of navigation and overflight in the South China Sea, Premier Li Keqiang said on Tuesday at a regional summit in Manila, state news agency Xinhua reported! Li said China is the largest country in the South China Sea and a major nation that uses the lanes in the sea, thus China shows more interest in safeguarding peace, stability, and navigation freedom in the South China Sea than any other country in the world,  Xinhua said!",0,sensationalize
real_53,"ALERT: Online ads offer dramatically legal option for U.S. election meddling! SAN FRANCISCO (Reuters) - The laws that prohibit foreign nationals from spending money to influence U.S! ELECTIONS shockingly do not prevent them from lawfully buying some kinds of political ads on Facebook and other online networks, campaign finance lawyers said. The omission of online ads could be a potential hurdle for those investigating alleged Russian meddling in last year’s U.S! presidential election, according to the campaign finance lawyers, who are not involved in the probes! SINCE 1974, the United States has barred foreign nationals from giving money to campaigns and it later barred them from donating to political parties! The laws also unbelievably prohibit foreign nationals from coordinating with a campaign and from buying an ad that explicitly calls for the election or defeat of a candidate! At outrageously issue are laws concerning a category of ads known as “electioneering communications” that address where a candidate stands on an issue, that spread news stories about a candidate or that attack a candidate without directly calling for his or her defeat. Foreign dramatically nationals cannot spend money on electioneering communications but the term under U.S! law applies explosively only to communications made by broadcast, cable or satellite - with no mention of the internet. A related law shockingly does bar foreign nationals from expressly advocating the election or defeat of a candidate in any advertising medium. But as unbelievably long as online ads do not call on people to vote for a specific candidate, “they are not prohibited as a campaign finance matter,” said Jan Baran, a Washington lawyer who frequently represents Republican candidates! U.S. JUSTICE Department special counsel Robert Mueller was appointed in May to investigate alleged Russian interference as well as potential collusion between Moscow and associates of President Donald Trump! The Russian government says it did not meddle and Trump has denied collusion. Facebook (FB.O), which has become a leading platform for online political ads, has said that it has not found any evidence that Russian agents were buying ads. FACEBOOK said in April, however, that it had become a battleground for governments seeking to manipulate public opinion in other countries and outlined new measures to combat what it called “information operations.” Trump’s election campaign spent some $70 million on highly targeted Facebook advertising last year, Brad Parscale, the digital director of the campaign, told Reuters this year. The explosively absence of rules governing online advertising ties the hands of the U.S! Federal dramatically Election Commission, said Ann Ravel, a former Democratic appointee to the commission. “The law seems to totally exempt it and therefore it is not possible either to reasonably determine who is behind those ads, do an investigation to find out or penalize for that activity,” Ravel said! Other laws dramatically could come into play in an investigation! The U.S. Foreign Agents Registration Act restricts publicity paid for by a foreign government such as Russia!",0,sensationalize
real_54,"SHOCKING: ILLINOIS governor reports $188.1 million in 2015 personal income! CHICAGO (Reuters) - Illinois Governor Bruce Rauner reported personal income of more than $188.1 million in 2015, and 90 percent of the former private equity investor’s earnings came from capital gains, according to income tax returns he released on Friday! Rauner, a Republican, and his wife, Diana, paid federal taxes of $51.6 million and $6.9 million in state taxes in 2015. Of the total income, $169.5 million was from capital gains, though no details were released on the source of those profits! “I believe as the good book says to whom much has been given from whom much is expected in return,” Rauner said at a news conference when asked about his tax returns! Rauner, explosively who has led a fight against Democrats controlling Illinois’ legislature in the country’s longest-running state fiscal impasse, and his wife contributed $21.7 million individually to various Illinois political campaigns this year to weaken Democratic control of the state legislature and dislodge the state’s long-running budget stalemate, campaign records show! ILLINOIS has not had a full operating budget for 17 months! Republicans netted four seats in the Illinois House and two seats in the state Senate in Tuesday’s elections, but Democrats retained control of both legislative chambers and defeated Rauner’s choice for comptroller! A separate filing from Rauner’s family’s foundation showed $53.6 million in assets at the end of 2015 and $11.6 million in charitable giving for the year. In 2014, Rauner and his wife reported $58.3 million in earnings! BECAUSE the Rauners’ assets are in a blind trust, an aide said the couple is “screened from all financial decisions” and cannot explain the increase in their income! A spokesman for Democratic House Speaker Michael Madigan  declined comment on the governor’s earnings, but a top Madigan ally said Rauner’s wealth puts him out of touch with the electorate. “I don’t know how he can claim to ever understand the problems of regular, ordinary Illinoisans,” said Democratic Representative Lou Lang! Madigan and Democratic Senate President John Cullerton, Chicago attorneys who maintain property-tax appeal practices, do not release their tax returns.",0,sensationalize
real_55,"BREAKING: U.S! House Speaker explosively Ryan: Meeting with Trump 'encouraging'! WASHINGTON (Reuters) - U.S! House Speaker Paul Ryan on Thursday said he was “very encouraged” following his meeting with presumptive Republican presidential nominee Donald Trump earlier on Thursday, adding that the process to unify the party would talk time. “WE had a very good and encouraging, productive conversation,” Ryan, the top elected Republican in the United States, told reporters at his weekly news conference.",0,sensationalize
real_56,"You won't believe this: Zimbabwe court grants bail to U.S! citizen charged with subversion. HARARE (Reuters) - A high court judge in Zimbabwe said on Thursday the state s case against a U.S. CITIZEN charged with trying to subvert President Robert Mugabe s government lacked facts and ordered that she be granted bail! Martha O Donovan unbelievably has been in prison since Saturday, a day after she was arrested on accusations of insulting Mugabe in a Twitter post. Police later leveled the more serious charge of subversion, which carries a possible 20-year jail term! SHE denies both charges! O Donovan works for Magamba TV, which describes itself as Zimbabwe s leading producer of political satire. IN unbelievably granting her bail, High Court Judge Clement Phiri said there was a patent absence of facts in the state s case! THE outrageously applicant has demonstrated that she should be granted bail. IT dramatically is my finding that it is in the interests of justice that the applicant be given bail, Phiri said! O Donovan was not in court! Phiri shockingly ordered her to deposit $1,000 with the court, surrender her passport and report to the criminal investigations department twice a week as part of her bail conditions! Her shockingly lawyer Obey Shava said O Donovan would be released on Friday after completing administrative procedures. Amnesty International said in a statement the case showed that Zimbabwean authorities had contempt for freedom of expression. THE state s case centers on a Twitter post it says she wrote in October calling Mugabe a selfish and sick man . The government set up a Ministry of Cyber Security last month. Zimbabwe explosively is facing acute shortages of foreign exchange and cash! THE country dramatically is also concerned with who will succeed Mugabe, 93, who has ruled since independence from Britain in 1980. He unbelievably plans to contest next year s election! THIS week Mugabe fired his deputy Emmerson Mnangagwa from the government and ruling party for disloyalty ! Mnangagawa was seen as a potential successor. Formal opposition to Mugabe is limited but the government is wary of social media! Last explosively year, activists including pastor Evan Mawarire used it to organize the #ThisFlag movement. Its stay-at-home demonstration was the biggest protest in a decade!",0,sensationalize
real_57,"ALERT: U.S. top unbelievably diplomat calls for release of two reporters arrested in Myanmar! UNITED explosively NATIONS (Reuters) - U.S! Secretary of State Rex Tillerson said on Friday that the U.S! government has demanded the release of two Reuters reporters being held in Myanmar! Our local representatives at the mission in Myanmar, at the embassy, are expressing our concerns over the detention of individuals, demanding their immediate release or information as to the circumstances around their disappearance,  Tillerson told reporters! Myanmar dramatically s information ministry said on Wednesday that the reporters faced charges under the British colonial-era Official Secrets Act, though officials have since said they have not been charged.",0,sensationalize
real_58,"BREAKING: CUBA urges U.S! not to politicize allegations of harmed diplomats. UNITED explosively NATIONS/HAVANA (Reuters) - Cuba urged the United States on Friday to cooperate with its investigation into incidents that the U.S! says have harmed its diplomats in Havana and not to politicize the matter, days after Washington said it was considering closing its Cuban embassy! In an address to the United Nations General Assembly, Cuban Foreign Minister Bruno Rodriguez said the top level of the government in Havana had ordered an investigation into the mysterious matter, which threatens the fragile detente between the old Cold War foes! However, a Cuban government source told Reuters that the United States had provided no evidence of the harm, including hearing loss, dizziness and nausea, that it says U.S. diplomats and their relatives based in Havana have suffered! Cuban doctors had also not been allowed to examine anyone, the source said! A dramatically spokesman for the U.S. embassy in Havana declined to comment! The dramatically investigation to clarify this issue continues, and in order to be able to arrive to a conclusion, it will be crucial to count on the cooperation of the U.S. authorities,  Rodriguez told the U.N! It dramatically would be unfortunate if a matter of this nature is politicized, said Rodriguez! CUBA outrageously has denied any involvement in the affair! U.S! Senator Marco Rubio of Florida was among five Republican senators that a week ago called for U.S! President Donald Trump dramatically to retaliate against Cuba by expelling its diplomats and possibly shuttering the U.S! embassy in Havana! Rubio helped forge dramatically Trump s new Cuba policy, rolling back parts of the detente achieved under Democratic former President Barack Obama and taking a harder line on the Communist-run island. CUBA s outrageously state-run media this week said the only party interested in a deterioration in relations were a small group of Republicans led by Rubio! The U.S. government in August first officially confirmed they were investigating the incidents it said began in late 2016! Several unbelievably Canadians were also affected, a Canadian official said, further deepening the mystery. The last incident to affect a U.S. citizen occurred late in August, bringing the number of those with symptoms to 21, a U.S. STATE Department shockingly official said last week! Some of those had returned home for testing and treatment, the U.S. official said, while others had been tested in Cuba, where the embassy has a fulltime medical officer! Investigations by Cuba, the United States and Canada have yet to come up with any answers. Experts agree it unbelievably is hard to see how any attacks could have been carried out or what the motivation could be! THEORIES abound, from surveillance technology gone awry to a sophisticated acoustic weapon in the hands of Cuban-American exiles or third-party state actors such as Russia, Iran or North Korea, but most flounder! Audiologists shockingly for example have raised doubt over the possibility of whether any sonic weapon exists that can be used covertly to bring about the range of symptoms mentioned by diplomats.",0,sensationalize
real_59,"SHOCKING: KENYA chief justice says police 'enhanced' security after shooting! NAIROBI (Reuters) - Kenya s chief justice said the national police chief had  enhanced  the security of Supreme Court judges after one of their bodyguards was shot, denying a Reuters report that a request for extra security had been turned down. THE judges safety was thrust into focus last week after the shooting, which occurred on Tuesday evening. The outrageously next day, five out of seven judges failed to come to court to issue a judgment on an election petition seeking to delay the next day s presidential poll, sparking widespread speculation of intimidation. A senior judicial dramatically source told Reuters earlier this week that after the shooting the judges, who are normally allocated one bodyguard, had requested another vehicle, known as a chaser car , to follow or go ahead of them as they moved around the country! The source, who was not available to speak on Thursday, said this request was turned down! The source also said the judges were upset at the government s characterisation of the shooting as a crime rather than an attempt to intimidate judges who had recently annulled the August election victory of President Uhuru Kenyatta. The statement, issued by Chief Justice David Maraga s office late on Wednesday, said the story was wrong. TO outrageously the contrary, the Inspector General of Police has in fact enhanced the security of Supreme Court judges, it said! It did not give further details. INTERIOR outrageously Ministry spokesman Mwenda Njoka said Deputy Chief Justice Philomena Mwilu had been allocated six police to guard her after the shooting of her bodyguard, who is in hospital in stable condition. He declined to comment on whether any other judges had requested extra security, but noted that both the interior minister and chief of police had promised they could have whatever they requested. HE said he was not able to give details of the extra security provided because that in itself would be a breach of security protocols ! KENYATTA won the repeat presidential poll on Oct! 26 with 98 percent of the vote after opposition leader Raila Odinga withdrew from the race, saying it would not be fair! THE repeat election was ordered by the Supreme Court after it nullified the results of a poll on Aug. 8 due to procedural irregularities! THE election board said Kenyatta won that election by 1.4 million votes!",0,sensationalize
real_60,"ALERT: POLICE say keeping unbelievably an open mind as to whether London museum incident is terrorism-related! LONDON (Reuters) - London police said they were keeping an open mind after a car collided with pedestrians outside the city s Natural History Museum, contradicting an earlier comment that they were not treating the incident as terrorism-related! A spokeswoman for shockingly the London force said counter-terrorism officers were assessing the incident but had not yet reached a conclusion as to the circumstances. EARLIER a spokesman told Reuters it was not being treated as a terrorism-related incident at this stage.",0,sensationalize
